,UK_G,DE_F,UK_F,NL_E,DK_B,DE_C,UK_H,NL_D,NL_C,DE_E,DE_D,BE_B,UK_B,UK_C,UK_D,UK_E,DE_A,DK_A,DE_B,NL_B,BE_A,NL_A,NL4,DE2,BE2,DE3,DK1,NL2,NL3,DE1,NO1,UK4,DE4,NL1,UK1,UK2,BE1,UK3,UK_L,UK_K,UK_J,UK_I,UK_O,UK_N,UK_M,NO_D,NO_C,NO_B,NO_A,NL_G,NL_F,DK_C,DE_I,DE_H,DE_G
1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3693.150019868036,3609.230663696355,8211.334399950623,5369.962388162688,1382.3167876641623,4066.247333755474,306.7040591211944,10210.143688042503,1160.0777956424904,8561.31223818438,18752.418756010684,7117.026462386661,1262.1655967287925,4861.0157357816015,160.89602990783604,1947.3293737503043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3698.3382055347947,3632.1177167989717,8219.55411458029,5404.014690658386,1382.3533247502542,4071.9596514303566,307.1349210127799,10274.888815895943,1160.56174113238,8836.150964339204,18871.332630978093,7127.0245546611295,1302.6841498606602,5017.066039224814,161.05709014317327,2009.8433330121036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.0825674433313,3732.4409396316373,8260.61930675416,5553.27972342272,1382.389861836346,4101.405839567459,309.3559530076425,10558.692932566055,1162.2610656446607,8957.914877798585,19392.580304182775,7178.563303533698,1320.635395909839,5086.202204675768,161.86173724026602,2037.5393729117684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3778.1798646337465,3948.989242678103,8347.683101876697,5875.4692288695815,1382.426398922438,4159.867245675696,313.7655102931726,11171.285890878622,1166.1956990123208,9446.13214263841,20517.69666221349,7280.886487577788,1392.6116325271053,5363.406415997693,163.56769857390864,2148.5877489252384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3866.606213018291,4394.951267899203,8506.110837644612,6538.9899414896945,1382.4629360085298,4257.226790080348,321.10903000856547,12432.866759820541,1176.8029003355375,10657.36621692979,22834.774018987337,7451.291875401029,1571.1798164250959,6051.131350101242,166.6719922819445,2424.0912728867793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3941.6482866005495,4723.0358568874435,8632.281330818687,7027.127737924777,1382.4994730946216,4339.849924797807,327.3410293719091,13360.984441268934,1184.376459426746,13838.242313117353,24539.39757269511,7595.904582874089,2040.125728496673,7857.196626890916,169.1442252290456,3147.6034266357547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3936.7804934092974,4672.411738108337,8622.76821887391,6951.807083993705,1382.5360101807132,4334.490366973532,326.93677503003624,13217.7739970005,1183.1131179611616,16034.943469505833,24276.370694405323,7586.523915213909,2363.978024587662,9104.458564189279,168.9578216715443,3647.2582188190763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3934.4099912437414,4627.5605537634165,8609.222358020505,6885.075640248818,1382.572547266805,4331.880386859403,326.7399125596734,13090.894592659097,1181.4803850516553,15627.964724771642,24043.338153980872,7581.95574805291,2303.978510971943,8873.380660797557,168.69239888800624,3554.6881031564117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3899.84907235519,4511.852337311652,8557.05732236865,6712.920178810116,1382.609084352897,4293.827980776064,323.8697410115229,12763.567905633305,1179.89320476535,15000.275559979771,23442.1549294672,7515.35380310863,2211.4403991499935,8516.985890656575,167.67025720827695,3411.91588387765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3873.223925986144,4411.296384552707,8513.832053593542,6563.308880853232,1382.6456214389889,4264.513051826102,321.65860947823785,12479.105419850983,1178.014156945468,14571.350747898412,22919.698065318156,7464.044793116073,2148.2054503091063,8273.447259779958,166.82328474328324,3314.353984199349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3854.902578497149,4338.836096110789,8485.75332801708,6455.499472193819,1382.6821585250807,4244.3408059175545,320.13708134826345,12274.122689289974,1176.6944823824435,14131.896992883549,22543.21736938708,7428.737937395542,2083.4182546664583,8023.930414833231,166.27309944451477,3214.397204007578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3846.6264066038752,4302.962573147431,8470.87453491108,6402.125363694244,1382.7186956111725,4235.228540855566,319.44977227606324,12172.640169002101,1175.6451255095737,13699.381719992147,22356.829912462035,7412.789022768512,2019.653976210582,7778.353161136799,165.98155867611183,3116.018629314258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3849.0556583368407,4306.422058452302,8467.992131369814,6407.272528755325,1382.755232697264,4237.903205661775,319.651513706311,12182.426698415335,1174.9163951549865,13522.333168198298,22374.8043017882,7417.470405537775,1993.5523010458594,7677.8270066965115,165.92507975760805,3075.747718045493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3854.9848846588206,4330.316672881963,8475.447061880035,6442.823922590464,1382.7917697833561,4244.431426988632,320.14391660644134,12250.02211401212,1175.0654480621017,13277.411052658876,22498.95314611269,7428.896548642711,1957.4442536447693,7538.763014570634,166.07115452011445,3020.038497706143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3865.6722848754935,4379.885395544936,8488.502791218401,6516.574314608031,1382.828306869448,4256.198512647767,321.0314703235317,12390.246950820792,1175.473152360518,13291.915983950901,22756.496520640227,7449.49211333599,1959.5826670970969,7546.998749618644,166.32697347910204,3023.3377441281127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3881.460465913774,4458.773951984294,8513.311203882253,6633.947965784415,1382.8648439555398,4273.581681137101,322.34262724500275,12613.414592803307,1176.989046582954,13387.4292900833,23166.37645995477,7479.917333442919,1973.663874005129,7601.230118732286,166.8130790146351,3045.0629027768146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897.878306127556,4526.111619414978,8540.278984308188,6734.135727416432,1382.9013810416316,4291.658119580211,323.706075306544,12803.905953469288,1178.1485555992251,13807.023236926947,23516.241640480508,7511.5559624257985,2035.5232046273247,7839.470790430791,167.34149602880336,3140.5024329567973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3903.2183359192227,4546.187588289366,8548.496384625707,6764.00558274205,1382.9379181277236,4297.537621302516,324.1495473572653,12860.698812109764,1178.2522584843452,14147.558934938144,23620.550012636366,7521.8466717478605,2085.7272423413974,8032.823087435538,167.50251091662236,3217.95962048818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3903.356554306449,4541.583912936706,8552.519622905333,6757.1560444901,1382.9744552138154,4297.689803083789,324.16102594334484,12847.675486303364,1178.0608083622878,14131.039155214341,23596.630774418045,7522.113030794796,2083.2917865312556,8023.443344359366,167.58134378775338,3214.202082927458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.729416786068,4484.355400770915,8534.480466516865,6672.009101416621,1383.0109922999072,4284.888043965662,323.19543010936115,12685.781889935877,1177.0944878243522,14001.564993698577,23299.289561036774,7499.70650927003,2064.203844427983,7949.929387737369,167.2278776512618,3184.752294057848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3852.230156057175,4306.450384721788,8470.54580375478,6407.314673748514,1383.0475293859988,4241.39840429218,319.9151453842173,12182.50683052895,1173.5227850960625,13714.241144379945,22374.9514761078,7423.587943184191,2021.8446513930407,7786.790173333549,165.9751173919819,3119.398507629912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3764.957524101815,3933.040602315561,8331.037442764535,5851.740183300221,1383.0840664720909,4145.30912952966,312.66743805391627,11126.168821646006,1166.513100256916,12695.837230751005,20434.83258104637,7255.405868877168,1871.7047724124086,7208.552011728815,163.24153715654361,2887.7555304579355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3709.906673293884,3679.1684619239504,8240.179388505276,5474.0187317404825,1383.1206035581827,4084.696813724867,308.09564451451627,10407.99055228192,1161.442317774341,10621.632043872116,19115.793392170428,7149.318014371072,1565.9116469428773,6030.841892982303,161.4612296567597,2415.9632893597304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3714.2768456610183,3660.0555956780254,8266.62318702033,5445.581820267086,1383.1571406442745,4089.5084790079754,308.4585730705859,10353.922212282454,1159.5189714487503,9062.981775083412,19016.48899606288,7157.7397227270185,1336.1250567723973,5145.857994209221,161.9793795687619,2061.437561600532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650.875153619792,3461.033401881385,8150.068555894743,5149.468383725725,1383.1936777303663,4019.7016853951254,303.19326941392836,9790.90882103191,1157.9688208807106,11572.12994570848,17982.432747634502,7035.5590591769305,1706.040369980221,6570.523793269334,159.6955635040317,2632.160576929576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3655.9150344782543,3480.263987752057,8157.003122827657,5178.080443316862,1383.2302148277845,4025.2507158956246,303.6118150750745,9845.310177786347,1158.4232175185937,11878.89009842981,18082.348777606647,7045.271354979697,1751.2649921456477,6744.698719729602,159.83144206338528,2701.935284295822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3676.4782148310774,3560.548020639918,8181.981040803241,5297.530341965429,1383.266751925203,4047.8912739107,305.31952010972606,10072.425479638818,1160.011059490718,11992.82404855272,18499.47917031827,7084.898420745929,1768.0618929178415,6809.389121034796,160.32086895089083,2727.8503451613974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3717.721621815312,3737.065937929815,8236.36895104612,5560.160986833326,1383.3032890226211,4093.3012607193673,308.74465049056664,10571.776578800229,1163.6803716309414,12670.788529940864,19416.610329668714,7164.378110800943,1868.011926324597,7194.329644244553,161.38656648637493,2882.058031113815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3791.78549585446,4126.699076952197,8365.761592509103,6139.8732570347365,1383.3398261200396,4174.847374123677,314.8954135735294,11674.008801045435,1173.5172182328208,14257.296214441227,21441.020644492903,7307.105741308172,2101.905442016168,8095.130666884302,163.9219354406349,3242.920119746541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3850.1648435696375,4405.587645515602,8459.830272623532,6554.815183229125,1383.376363217458,4239.124445381591,319.74362792083946,12462.955982123805,1180.3308723754894,18442.050884703134,22890.037266392395,7419.607903503207,2718.8498108942335,10471.18678265128,165.76515317259975,4194.771362245785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.050207508567,4362.745092156638,8447.82369794122,6491.072263591265,1383.4129003148764,4232.39208345574,319.2358273468335,12341.758789005184,1179.2126528053366,21449.484645424916,22667.44093603172,7407.82445944586,3162.2257001993435,12178.773473624455,165.52989175160735,4878.832863441991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3837.2924446981415,4314.437312658335,8430.887723529731,6419.197954872004,1383.4494374122944,4224.951623452162,318.6746171946909,12205.10103119294,1177.3953542669308,21016.776820798405,22416.44902259235,7394.801653307579,3098.4330344858968,11933.086891242388,165.19804178512135,4780.41049153169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3804.321641585637,4220.5583979765015,8400.84191561808,6279.521029827073,1383.4859745097128,4188.6499732276225,315.936499573503,11939.52720189455,1175.8021586702293,20453.95240856092,21928.683932325,7331.264001986764,3015.4577159410487,11613.521590006669,164.60931272198795,4652.392206516281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3779.3127111704384,4132.053393535459,8369.096522395645,6147.83963029972,1383.5225116071313,4161.114537062343,313.85958950178735,11689.155613970484,1173.93821840414,19708.35771166298,21468.839976665684,7283.069582966842,2905.5371863135033,11190.181399472416,163.98728133359583,4482.8015627238365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3765.6324205215574,4069.9692304097393,8347.511781219766,6055.468249263012,1383.5590487045495,4146.0522067814845,312.72348599952034,11513.525878625094,1172.5943874563043,18889.0814646686,21146.270339662315,7256.706453920515,2784.754032469242,10725.00566264678,163.56434165136733,4296.451543404089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3758.591959999177,4034.5323715980367,8332.297088189045,6002.743827715903,1383.595585801968,4138.300489772013,312.1387987247874,11413.278636474653,1171.5722173703405,18169.703864835534,20962.15165128951,7243.138864308502,2678.698601677105,10316.551241704066,163.26621913124148,4132.824158722927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3758.5334624380507,4029.3171126957986,8325.63733924424,5994.984350209728,1383.6321228993863,4138.236082544936,312.133940693202,11398.525203479141,1170.8066117973397,17742.34069478216,20935.05481875966,7243.026134338616,2615.6938804914294,10073.899293413077,163.1357254607598,4035.617465268599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3761.7183858027956,4043.950548464736,8328.505731348681,6016.756580086639,1383.6686599968048,4141.742760061537,312.3984381868597,11439.921693693368,1170.9138005970951,17572.73029030127,21011.085513649432,7249.163763123155,2590.6887864792952,9977.596434435849,163.1919298338062,3997.0384117835283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3768.70540624399,4075.435818048487,8337.48078852704,6063.601664039446,1383.7051970942227,4149.435638251446,312.97868743721483,11528.990294861025,1171.228330130171,17720.566508382923,21174.67299666048,7262.628368976073,2612.4837850988906,10061.53615797591,163.36779054022224,4030.664776757177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3782.167284800128,4135.170456258485,8357.146507305135,6152.477324906651,1383.7417341916412,4164.25749154518,314.0966525278156,11697.973464989778,1172.5638621155208,17873.222250956987,21485.035246770996,7288.57059861799,2634.989310076792,10148.212352718612,163.75312816289883,4065.387375736838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3797.97519236571,4189.388746378566,8372.426796087633,6233.145535343816,1383.7782712890596,4181.662379417322,315.4094476730152,11851.351451665492,1173.6709093713457,18490.19735254734,21766.736300348264,7319.033833486318,2725.947883435722,10498.52379960636,164.05253599129807,4205.722607623471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3805.4902842060437,4202.813669251864,8375.888123675546,6253.119689841264,1383.8148083864778,4189.936676966647,316.03355153007465,11889.329182741534,1173.7916009476219,18905.67821662034,21836.48794521249,7333.5160795925385,2787.200836037215,10734.4291096787,164.12035856921054,4300.226588827653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3805.9037611684457,4196.111169000809,8375.761338654098,6243.147433255714,1383.8513454838962,4190.39192508462,316.0678894427074,11870.368496376777,1173.6479432077915,18949.12818306282,21801.663877944007,7334.312886239214,2793.6065191027296,10759.099506543103,164.11787429496115,4310.109582647751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3797.2732154655987,4151.513168224696,8366.810002592867,6176.792686477155,1383.8878825813144,4180.8894859028205,315.3511507818748,11744.205322406287,1172.8547814582944,18890.202493398472,21569.94679910869,7317.681061964122,2784.9193019812533,10725.642170012068,163.94247838919563,4296.7065291018125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3767.5819372129745,4005.9212358433315,8323.413120983145,5960.174998732267,1383.9244196787326,4148.198671724945,312.88538699984946,11332.340665379601,1169.638249200957,18488.598411824547,20813.497256835315,7260.463344869174,2725.7121569588253,10497.61593924596,163.0921432766192,4205.358917554735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3701.968714595568,3705.5702204283966,8226.172522085251,5513.300358037271,1383.960956776151,4075.9569295558395,307.4364229446335,10482.678421544153,1163.3612455049454,17078.180014039863,19252.968562588434,7134.020866459582,2517.7788951934886,9696.79641124318,161.18677375365527,3884.5495487486246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3659.5170598329773,3498.157621756465,8160.709817761275,5204.703330725452,1383.9974938735695,4029.216632773078,303.9109515280774,9895.929434716614,1158.8366320909631,14139.528422961741,18175.31842936445,7052.212776159406,2084.5433308499405,8028.263454052519,159.90407246300734,3216.133025286085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
