,BE1,BE2,DE1,DE2,DE3,DE4,DK1,NL1,NL2,NL3,NL4,UK1,UK2,UK3,UK4,NO1
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.005196566981577073,0.006384418176479978,0.0,0.0,0.03524134154727805,0.0003507420499098561,0.0,0.0,0.0,0.0008032682222193983,0.0,0.0,0.0,0.0,0.0
82,0.151,0.16663900321561678,0.16917722468288304,0.012634609707860449,0.0,0.14916723084020733,0.042809252464529435,0.13959373197692904,0.13784287882827395,0.12394161463129155,0.15465095487187563,0.017856893203874895,0.0,0.0,4.238030470493472e-05,0.0
83,0.286,0.2929569118831868,0.2792030663069086,0.07294819297490868,0.030150306487669885,0.23916925528155242,0.12099208418219902,0.2644530859500129,0.2531887987445792,0.2332016495236282,0.27857879860520224,0.07897605917028577,0.0,0.0,0.00787513612395615,0.007
84,0.356,0.3600334475796347,0.3603456307933104,0.08731358326704823,0.03957227726506673,0.2628065809078057,0.11754113654075567,0.3314530859500129,0.31980511907935816,0.28264211293874797,0.3303313952792459,0.14804812164061892,0.017889903998237287,0.003451355605934482,0.026236867847324992,0.015
85,0.358,0.3602055843174225,0.3450409932050129,0.08883576519271189,0.05952189337615786,0.21927487796684794,0.10481751526307888,0.32704681792694185,0.3148051190793581,0.2885426200558014,0.3259246209083419,0.09033768657131097,0.008590627288350283,0.002824778210532898,0.04088860096055035,0.08
86,0.295,0.28986442962311426,0.263009767960042,0.06900440686600706,0.0683160555687122,0.15292296768243427,0.05957241128676014,0.260781195930787,0.24611327924674753,0.22979678786454383,0.2531765313825472,0.059074763075510864,0.0,0.0,0.01938706433918273,0.0
87,0.189,0.1813638484423475,0.17001481817270994,0.034016256905778135,0.0,0.06274532645749158,0.0,0.16245308595001282,0.1580755194978317,0.15539659537748182,0.1606342955312028,0.02259271158234307,0.0,0.0,0.0059534061771647565,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
