,DE4,NO1,UK3,DE4,NO1,UK3
,Hydro - Pump Storage Open Loop (Energy),Hydro - Pump Storage Open Loop (Energy),Hydro - Pump Storage Open Loop (Energy),Hydro - Reservoir (Energy),Hydro - Reservoir (Energy),Hydro - Reservoir (Energy)
148,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
149,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
150,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
151,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
152,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
153,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
154,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
155,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
156,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
157,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
158,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
159,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
160,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
161,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
162,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
163,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
164,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
165,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
166,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
167,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
168,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
169,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
170,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
171,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
172,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
173,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
174,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
175,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
176,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
177,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
178,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
179,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
180,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
181,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
182,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
183,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
184,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
185,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
186,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
187,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
188,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
189,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
190,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
191,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
192,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
